Name,Profit,Buy Price,Sell Price,Demand,Supply,Margin,Level,Rarity,Item Type
Giver's Masquerade Gloves,686.85,3103,4461,146,45,22.135030615533,80,4,0
Giver's Masquerade Boots,3794.6,3000,7996,307,44,126.48666666667,80,4,0
Giver's Emblazoned Pants,1011.95,5690,7887,160,154,17.784710017575,80,5,0
Giver's Noble Pants,2715.95,3102,6847,56,25,87.554803352676,80,4,0
Giver's Emblazoned Gloves,999.9,5691,7874,386,186,17.569847127043,80,5,0
Giver's Noble Boots,908.25,2885,4465,124,47,31.481802426343,80,4,0
Minor Sigil of Generosity,28645.2,55496,98992,454,23,51.616693094998,0,3,17
Major Sigil of Generosity,9093.3,45303,63998,268,97,20.072180650288,39,4,17
Bowl of Candy Corn Ice Cream,1294.15,2103,3999,3638,150,61.538278649548,5,2,3
Giver's Krait Battleaxe,15131.6,6113,24996,44,9,247.53149026664,80,4,18
Giver's Krait Machete,6050.3,4571,12498,328,32,132.36272150514,80,4,18
Giver's Pearl Sabre,3522.5,24602,33090,64,31,14.317941630762,80,5,18
Giver's Krait Pilum,6075.05,3301,11033,41,16,184.03665555892,80,4,18
Giver's Pearl Shell,2927.15,10568,15879,134,80,27.69823996972,80,5,18
Giver's Krait Shell,10609.85,5556,19021,109,39,190.96202303816,80,4,18
Giver's Mithril Mace,1797.15,6700,9999,23,18,26.823134328358,80,4,18
Giver's Pearl Crusher,5901.05,17313,27313,112,96,34.084502974643,80,5,18
Giver's Mithril Hammer,2284.85,5857,9581,113,19,39.01058562404,80,4,18
Giver's Pearl Broadsword,6500.5,27659,40190,164,22,23.502295816913,80,5,18
Giver's Mithril Greatsword,18793.25,8358,31945,148,22,224.85343383585,80,4,18
Giver's Krait Ripper,7773.7,8410,19042,241,19,92.434007134364,80,4,18
Giver's Krait Recurve Bow,5377.9,3030,9894,44,22,177.48844884488,80,4,18
Giver's Pearl Stinger,3629.95,12643,19147,99,54,28.711144506842,80,5,18
Giver's Krait Handgun,6511.9,9121,18394,58,27,71.394583927201,80,4,18
Giver's Krait Shooter,4351.15,2888,8519,174,25,150.66308864266,80,4,18
Giver's Pearl Needler,3506.15,13236,19699,58,30,26.489498337866,80,5,18
Giver's Krait Harpoon Gun,11871,5110,19980,62,14,232.30919765166,80,4,18
Giver's Quaggan Speargun,2939.25,10816,16185,54,36,27.175018491124,80,5,18
Giver's Krait Brazier,13490.75,3503,19995,65,22,385.11989723094,80,4,18
Giver's Krait Wand,5429.45,3049,9977,64,26,178.07313873401,80,4,18
Giver's Krait Crook,4593.3,3478,9498,143,29,132.067280046,80,4,18
Giver's Pearl Quarterstaff,16122.45,22123,44997,165,21,72.876418207296,80,5,18
Giver's Iron-Plated Inscription,699.15,1610,2719,1218,597,43.425465838509,35,3,5
Giver's Mithril Imbued Inscription,2094.4,10130,14384,368,165,20.675222112537,80,4,5
Giver's Darksteel Imbued Inscription,1736.2,5038,7972,441,118,34.46208813021,65,4,5
Pop Gun Skin,2302,705,3540,9009,2582,326.52482269504,0,3,3
Cavalier's Aureate Warhorn,1009.15,2830,4519,67,14,35.659010600707,80,4,18
Rabid Aureate Warhorn,973.65,2857,4509,36,19,34.079453972699,80,4,18
Soldier's Aureate Warhorn,824.1,2885,4366,47,29,28.564991334489,80,4,18
Cavalier's Aureate Trident,504.65,2901,4009,32,8,17.395725611858,80,4,18
Magi's Aureate Sconce,1331.4,2903,4984,35,24,45.862900447813,80,4,18
Soldier's Aureate Sconce,2206.15,2891,5999,62,30,76.310965063992,80,4,18
Cavalier's Aureate Rinblade,10648,3630,16800,146,38,293.33333333333,80,4,18
Magi's Aureate Rinblade,4026.05,3242,8553,272,17,124.18414558914,80,4,18
Rabid Aureate Rinblade,5247.55,7503,15003,182,43,69.939357590297,80,4,18
Soldier's Aureate Rinblade,2023.75,3410,6395,123,12,59.347507331378,80,4,18
Cavalier's Aureate Staff,1646.75,3668,6255,487,119,44.895038167939,80,4,18
Magi's Aureate Staff,1112.75,3811,5795,516,120,29.198373130412,80,4,18
Rabid Aureate Staff,2051.6,3264,6256,362,68,62.855392156863,80,4,18
Soldier's Aureate Staff,1165,3508,5500,426,87,33.209806157355,80,4,18
Magi's Aureate Speargun,767.85,2903,4321,33,13,26.450223906304,80,4,18
Rabid Aureate Speargun,536,2862,4000,16,10,18.728162124389,80,4,18
Cavalier's Aureate Short Bow,1153,2925,4800,61,42,39.418803418803,80,4,18
Magi's Aureate Short Bow,4482.9,2871,8654,123,31,156.14420062696,80,4,18
Rabid Aureate Short Bow,845.45,2941,4457,62,33,28.747024821489,80,4,18
Cavalier's Aureate Targe,1349,2899,5000,46,43,46.533287340462,80,4,18
Magi's Aureate Targe,1192.2,2811,4712,48,21,42.411953041622,80,4,18
Rabid Aureate Targe,1225,2938,4900,35,12,41.695030633084,80,4,18
Soldier's Aureate Virge,2093.1,3010,6006,83,43,69.538205980066,80,4,18
Rabid Aureate Musket,1436.25,2884,5085,55,27,49.800624133148,80,4,18
Soldier's Aureate Musket,833.3,2903,4398,104,26,28.704788150189,80,4,18
Cavalier's Aureate Pistol,1374.15,2873,4999,51,24,47.829794639749,80,4,18
Magi's Aureate Pistol,678.9,2799,4094,34,33,24.255091103966,80,4,18
Rabid Aureate Pistol,1445.45,2800,4997,29,6,51.623214285714,80,4,18
Soldier's Aureate Pistol,682.15,2885,4199,29,28,23.644714038128,80,4,18
Cavalier's Aureate Mace,574,2909,4100,24,21,19.731866620832,80,4,18
Rabid Aureate Mace,790.05,2772,4193,34,26,28.501082251082,80,4,18
Cavalier's Aureate Longbow,2086.65,3070,6069,72,64,67.969055374593,80,4,18
Magi's Aureate Longbow,1663.5,3069,5570,126,27,54.203323558162,80,4,18
Rabid Aureate Longbow,1359.85,2889,5001,53,29,47.069920387677,80,4,18
Soldier's Aureate Longbow,959.5,2906,4550,57,30,33.017894012388,80,4,18
Magi's Aureate Spear,633,3020,4300,75,34,20.960264900662,80,4,18
Cavalier's Aureate Warhammer,1358.05,3207,5373,305,53,42.346429685064,80,4,18
Magi's Aureate Warhammer,954.45,3121,4797,267,183,30.581544376802,80,4,18
Soldier's Aureate Warhammer,5527.3,2969,9998,333,21,186.16705961603,80,4,18
Cavalier's Krytan Greatsword,682.6,213,1056,243,49,320.46948356808,80,3,18
Cavalier's Aureate Highlander Sword,3524.85,4957,9981,205,63,71.108533387129,80,4,18
Magi's Aureate Highlander Sword,1746,4032,6800,304,57,43.303571428571,80,4,18
Rabid Aureate Highlander Sword,12398.3,4513,19898,185,66,274.72413029027,80,4,18
Cavalier's Aureate Dirk,2110,3328,6400,298,20,63.401442307692,80,4,18
Magi's Aureate Dirk,1418.15,3169,5399,326,16,44.750710003156,80,4,18
Rabid Aureate Dirk,4185.3,3546,9098,143,36,118.02876480541,80,4,18
Soldier's Aureate Dirk,2008.15,3684,6699,232,41,54.510043431053,80,4,18
Magi's Aureate Axe,1974.65,3114,5989,151,106,63.412010276172,80,4,18
Rabid Aureate Axe,1552.8,2906,5248,73,28,53.434273916036,80,4,18
Soldier's Glyphic Handblade,502.75,137,755,378,31,366.97080291971,80,3,18
Cavalier's Verdant Axe,3169.65,2837,7069,45,19,111.7254141699,80,4,18
Cavalier's Verdant Dagger,1549,3379,5800,403,20,45.841965078426,80,4,18
Cavalier's Verdant Greatsword,5271.4,4148,11084,115,46,127.08293153327,80,4,18
Cavalier's Verdant Warhammer,5141,2932,9500,343,19,175.34106412005,80,4,18
Cavalier's Verdant Spear,507,2891,4000,21,20,17.537184365272,80,4,18
Cavalier's Verdant Bow,3732.3,2894,7798,46,45,128.96682791983,80,4,18
Cavalier's Verdant Pistol,1690,2167,4540,85,24,77.98800184587,80,4,18
Cavalier's Verdant Rifle,1218.5,2511,4390,82,32,48.52648347272,80,4,18
Cavalier's Verdant Scepter,786,2901,4340,40,39,27.094105480869,80,4,18
Cavalier's Verdant Short Bow,1029.9,2873,4594,73,58,35.847546119039,80,4,18
Cavalier's Verdant Staff,1315.85,3613,5801,385,178,36.419872681982,80,4,18
Cavalier's Verdant Blade,2438.9,3521,7014,170,13,69.26725362113,80,4,18
Cavalier's Verdant Warhorn,860.75,2873,4395,64,26,29.959972154542,80,4,18
Magi's Verdant Axe,809.4,2881,4344,105,27,28.094411662617,80,4,18
Magi's Verdant Dagger,2249.3,3357,6598,261,55,67.00327673518,80,4,18
Magi's Verdant Warhammer,1588.75,3080,5495,549,42,51.582792207792,80,4,18
Magi's Verdant Spear,5673.85,2417,9521,47,7,234.74762101779,80,4,18
Magi's Verdant Bow,1344.45,2986,5097,331,137,45.025117213664,80,4,18
Magi's Verdant Rifle,818.65,2910,4389,77,67,28.132302405498,80,4,18
Magi's Verdant Short Bow,858.8,2784,4288,75,44,30.847701149425,80,4,18
Magi's Verdant Staff,967.75,3735,5535,278,181,25.91030789826,80,4,18
Magi's Verdant Blade,2340.5,3582,6970,167,58,65.34059184813,80,4,18
Rabid Verdant Dagger,1650,3448,6000,302,27,47.853828306265,80,4,18
Rabid Verdant Focus,740.65,2903,4289,53,20,25.513262142611,80,4,18
Rabid Verdant Greatsword,1822.25,4130,7005,72,67,44.122276029056,80,4,18
Rabid Verdant Warhammer,1821.3,3105,5798,464,53,58.657004830918,80,4,18
Rabid Verdant Bow,1194.15,2968,4899,87,55,40.234164420485,80,4,18
Rabid Verdant Rifle,1619.15,2747,5139,65,39,58.942482708409,80,4,18
Rabid Verdant Shield,1902.95,2878,5627,76,23,66.120569840167,80,4,18
Rabid Verdant Short Bow,954.25,2907,4545,59,56,32.825937392501,80,4,18
Rabid Verdant Staff,1628.5,3444,5970,385,133,47.285133565621,80,4,18
Rabid Verdant Blade,1688.3,3442,6038,130,32,49.049970947124,80,4,18
Soldier's Verdant Axe,2673.7,2885,6542,35,21,92.675909878683,80,4,18
Soldier's Verdant Dagger,4075.3,3571,8998,229,93,114.12209465136,80,4,18
Soldier's Verdant Focus,953.65,2860,4489,42,30,33.344405594406,80,4,18
Soldier's Verdant Greatsword,1813.4,3764,6564,230,122,48.17747077577,80,4,18
Soldier's Verdant Warhammer,1708.25,2952,5485,351,36,57.867547425474,80,4,18
Soldier's Verdant Pistol,796.05,3004,4473,51,39,26.499667110519,80,4,18
Soldier's Verdant Rifle,789.45,2946,4397,90,61,26.797352342159,80,4,18
Soldier's Verdant Short Bow,869,2784,4300,61,54,31.21408045977,80,4,18
Soldier's Verdant Speargun,606.5,2885,4110,34,12,21.022530329289,80,4,18
Soldier's Verdant Staff,1670.2,3574,6172,377,97,46.731952993844,80,4,18
Soldier's Verdant Blade,1445.8,3472,5788,166,49,41.641705069124,80,4,18
Soldier's Verdant Trident,1144.5,2891,4750,51,39,39.588377723971,80,4,18
Soldier's Verdant Warhorn,899.05,2918,4493,46,35,30.810486634681,80,4,18
Box of Apothecary's Draconic Armor,71141,100047,201400,171,17,71.107579437664,0,5,4
Box of Giver's Draconic Armor,79854.8,80001,188068,145,19,99.817252284346,0,5,4
Recipe: Satchel of Apothecary's Exalted Armor,66897,30001,114000,48,10,222.98256724776,0,5,3
Recipe: Satchel of Giver's Exalted Armor,123912,46001,199900,127,9,269.36805721615,0,5,3
Recipe: Box of Apothecary's Draconic Armor,54990.3,30006,99998,88,6,183.26434713057,0,5,3
Commissar's Manifesto,15962.15,43535,69999,87,34,36.665097048352,80,5,15
Rotbeard's Treasure,1496.6,14019,18256,161,156,10.675511805407,80,5,15
Star of Dwayna,1409.15,9332,12639,106,78,15.100192884698,80,5,15
Balthazar's Band,37869.9,130406,197974,179,48,29.039998159594,80,5,15
Rhendak's Signet,264595.9,202897,549994,183,7,130.40897598289,80,5,15
Pink Quaggan Backpack Cover,4119.65,17153,25029,208,172,24.017081560077,0,3,3
Cheetah Charr Backpack Set,3404.75,5242,10175,332,206,64.951354444868,0,3,4
Cheetah Charr Backpack Cover,2968.65,5503,9969,448,232,53.946029438488,0,3,3
Quaggan Killer Whale Backpack Set,6127.3,14014,23698,191,153,43.722705865563,0,3,4
Plush Tybalt Backpack Set,3010.85,5505,10021,406,293,54.693006357856,0,3,4
Guild Arrow Cart Blueprints,1192.95,6104,8587,643,635,19.54374180865,0,1,3
Guild Trebuchet Blueprints,5249.1,22005,32066,1459,217,23.854124062713,0,1,3
Sentinel's Barbaric Boots,1545.75,607,2535,669,77,254.65403624382,80,3,0
Sentinel's Barbaric Gloves,1210.15,1082,2699,424,20,111.8438077634,80,3,0
Sentinel's Barbaric Helm,1296.65,681,2329,300,6,190.40381791483,80,3,0
Sentinel's Draconic Helm,26968.3,100443,149898,50,37,26.849357346953,80,5,0
Sentinel's Barbaric Pauldrons,1446.65,582,2389,238,92,248.56529209622,80,3,0
Sentinel's Draconic Pauldrons,19291.1,105577,146906,288,54,18.272066832738,80,5,0
Sentinel's Masquerade Boots,2146.5,5068,8490,121,67,42.353985793212,80,4,0
Sentinel's Feathered Vestments,3177.5,1028,4950,763,17,309.0953307393,80,3,0
Sentinel's Feathered Headpiece,1051.6,1289,2756,214,93,81.582622187742,80,3,0
Sentinel's Exalted Mantle,15227.9,105652,142214,49,40,14.413262408662,80,5,0
Sentinel's Emblazoned Boots,17105.8,110382,149988,56,28,15.496910728198,80,5,0
Sentinel's Emblazoned Gloves,14422.4,120287,158484,42,39,11.989990605801,80,5,0
Sentinel's Prowler Pants,3279.05,1371,5473,137,103,239.17213712619,80,3,0
Sentinel's Emblazoned Pants,16348.6,110381,149096,52,39,14.811063498247,80,5,0
Azurite Orichalcum Amulet of the Sentinel,76318,250930,385000,41,7,30.414059697924,80,5,15
Sentinel's Destroyer Axe,95885.15,137777,274899,30,18,69.594453355785,80,5,18
Sentinel's Destroyer Dagger,142336.05,152266,346593,146,9,93.47855069418,80,5,18
Sentinel's Destroyer Focus,137228.75,143265,329995,40,14,95.786654102537,80,5,18
Sentinel's Destroyer Greatsword,126011.6,171398,349896,24,13,73.519877711525,80,5,18
Sentinel's Destroyer Maul,113600,175398,340000,23,6,64.76698708081,80,5,18
Sentinel's Destroyer Mace,94894.45,155001,293997,21,14,61.221830826898,80,5,18
Sentinel's Destroyer Pistol,89306.3,131316,259558,22,6,68.008696579244,80,5,18
Sentinel's Destroyer Rifle,95816.3,141415,279098,8,7,67.755400770781,80,5,18
Sentinel's Destroyer Shield,103035.95,151526,299487,31,12,67.998858281747,80,5,18
Sentinel's Destroyer Sword,84815.45,170078,299877,41,16,49.868560307624,80,5,18
Sentinel's Destroyer Torch,94746.75,131313,265955,12,7,72.153366384136,80,5,18
Sentinel's Destroyer Trident,101671.95,137777,281707,26,11,73.794573840336,80,5,18
Sentinel's Destroyer Warhorn,78737.55,160266,281183,19,8,49.129291303208,80,5,18
Sentinel's Krait Star,3089.8,2916,7068,43,42,105.96021947874,80,4,18
Sentinel's Elder Scepter,540.5,350,1050,76,29,154.42857142857,80,3,18
Sentinel's Krait Wand,4006.3,2960,8198,32,20,135.34797297297,80,4,18
Sentinel's Pearl Rod,14630.15,52347,78799,38,26,27.948402009666,80,5,18
Sentinel's Krait Crook,3310.15,3657,8199,129,52,90.515449822259,80,4,18
Sentinel's Pearl Quarterstaff,14965.15,120012,158799,118,46,12.469711362197,80,5,18
Sentinel's Pearl Trident,18050.2,50400,80532,29,17,35.813888888889,80,5,18
Sentinel's Krait Recurve Bow,5098.95,3218,9787,76,20,158.45090118086,80,4,18
Sentinel's Krait Handgun,4615.25,3105,9085,19,17,148.63929146538,80,4,18
Sentinel's Mithril Rifle,528.25,800,1565,33,28,66.03125,80,3,18
Sentinel's Krait Shooter,8958.5,2931,13990,52,7,305.64653701808,80,4,18
Sentinel's Elder Short Bow,855.8,305,1368,64,35,280.59016393443,80,3,18
Sentinel's Pearl Needler,19250.15,30047,57999,24,23,64.066795353945,80,5,18
Sentinel's Pearl Brazier,60341.15,33326,110199,16,8,181.06328392246,80,5,18
Sentinel's Krait Whelk,5311,3357,10200,22,18,158.20673220137,80,4,18
Sentinel's Mithril Axe,823.3,533,1598,81,34,154.46529080675,80,3,18
Sentinel's Pearl Reaver,9543.3,60068,81898,30,22,15.88749417327,80,5,18
Sentinel's Krait Ripper,7246,3802,13000,61,15,190.58390320884,80,4,18
Sentinel's Pearl Carver,34303.95,40058,87487,34,16,85.635703230316,80,5,18
Sentinel's Krait Slayer,1172.75,4142,6255,257,53,28.313616610333,80,4,18
Sentinel's Pearl Broadsword,31410.75,90048,142895,61,45,34.882229477612,80,5,18
Sentinel's Krait Warhammer,1195.95,3551,5587,151,24,33.679245283019,80,4,18
Sentinel's Pearl Crusher,38456,100432,163400,32,28,38.290584674207,80,5,18
Sentinel's Krait Morning Star,3631.05,3161,7993,30,21,114.87029421069,80,4,18
Sentinel's Pearl Bludgeoner,18714.15,100283,139999,17,14,18.661338412293,80,5,18
Sentinel's Pearl Impaler,58130.15,60102,139099,26,15,96.719160760041,80,5,18
Sentinel's Krait Machete,3784.7,3899,9042,114,91,97.068479097204,80,4,18
Sentinel's Pearl Sabre,66429.25,52471,139885,26,19,126.60183720531,80,5,18
Sentinel's Orichalcum Imbued Inscription,9968,91605,119500,164,114,10.881502101414,80,5,5
Spicy Marinated Mushroom,1794.3,6702,9998,2052,85,26.77260519248,80,2,3
Plate of Frostgorge Clams,763.05,3003,4433,2080,443,25.40959040959,80,2,3
Plate of Spicy Herbed Chicken,3893.2,6502,12232,2937,130,59.876960935097,80,2,3
Bowl of Zesty Turnip Soup,1992,2001,4700,1751,322,99.550224887556,80,2,3
Recipe: Spicy Marinated Mushroom,4159.7,9610,16202,370,154,43.285119667014,0,3,3
Recipe: Plate of Frostgorge Clams,712.8,2301,3548,1448,748,30.977835723598,0,3,3
Recipe: Bowl of Garlic Kale Sautee,1276.5,2504,4450,1432,190,50.978434504792,0,3,3
Recipe: Mushroom Loaf,4642,3006,9000,1900,458,154.4244843646,0,3,3
Recipe: Plate of Spicy Herbed Chicken,924.35,8501,11091,927,240,10.873426655688,0,3,3
Recipe: Bowl of Zesty Turnip Soup,696,1002,2000,2420,381,69.461077844311,0,3,3
Recipe: Bowl of Sweet and Spicy Butternut Squash Soup,7650.6,39009,54896,1188,114,19.612397139122,0,3,3
Sentinel's Conjurer Mantle of the Grove,1357.3,424,2098,132,48,320.1179245283,80,3,0
Sentinel's Pirate Coat of Infiltration,2163.35,2587,5591,580,67,83.62388867414,80,3,0
Sentinel's Pirate Hat of Flame Legion,700.7,251,1122,76,35,279.16334661355,80,3,0
Sentinel's Banded Greaves of the Eagle,16218.15,5199,25199,182,7,311.9474899019,80,4,0
Sentinel's Banded Gauntlets of the Flock,4019.1,3634,9006,124,15,110.59713813979,80,4,0
Sentinel's Banded Helm of the Grove,6073.9,3694,11494,143,23,164.4260963725,80,4,0
Sentinel's Banded Pauldrons of Dwayna,8424,4324,15000,134,8,194.81961147086,80,4,0
Sentinel's Conjurer Shoes of Divinity,6038.8,3639,11388,35,13,165.94668865073,80,4,0
Sentinel's Conjurer Gloves of the Eagle,9028.15,3719,14999,91,12,242.75746168325,80,4,0
Sentinel's Conjurer Mask of the Lich,7887.3,3584,13498,39,11,220.06975446429,80,4,0
Sentinel's Conjurer Mantle of Balthazar,7476.2,4024,13532,173,8,185.7902584493,80,4,0
Sentinel's Pirate Boots of Lyssa,705.75,3113,4495,76,24,22.671056858336,80,4,0
Sentinel's Rogue Gloves of Hoelbrak,710,3113,4500,57,17,22.807581111468,80,4,0
Sentinel's Pirate Mask of Hoelbrak,989.65,3113,4829,127,14,31.790876967555,80,4,0
Sentinel's Banded Coat of Lyssa,69495.45,160000,269997,768,11,43.43465625,80,5,0
Sentinel's Axe of Smoldering,4722.6,5557,12096,77,22,84.984703976966,80,4,18
Sentinel's Dagger of Accuracy,647,201,1000,351,68,321.89054726368,80,3,18
Sentinel's Focus of Peril,6371,2977,11000,99,21,214.00738998992,80,4,18
Sentinel's Hammer of Serpent Slaying,4147,3501,9000,185,7,118.45187089403,80,4,18
Sentinel's Spear of Corruption,1321.6,2906,4976,122,26,45.47832071576,80,4,18
Sentinel's Mace of Battle,2844.15,3103,6999,43,20,91.658072832743,80,4,18
Sentinel's Pistol of Earth,1426.45,3074,5297,22,20,46.403708523097,80,4,18
Sentinel's Rifle of Water,9221,3357,14800,26,16,274.67977360739,80,4,18
Sentinel's Shield of Ogre Slaying,13094,3904,20000,41,12,335.39959016393,80,4,18
Sentinel's Short Bow of Peril,1173,3500,5500,155,37,33.514285714286,80,4,18
Sentinel's Torch of Restoration,4726.15,2836,8899,56,16,166.64844851904,80,4,18
Sentinel's Warhorn of the Geomancer,3716.15,3081,7999,54,13,120.61506004544,80,4,18
Bit of Fused Metal Scrap,537.65,2001,2989,632,176,26.869065467266,0,4,16
Pile of Fused Metal Scrap,1372.1,977,2766,867,114,140.44012282497,0,4,16
Jagged Fused Metal Scrap,691.9,1001,1994,1681,141,69.120879120879,0,4,16
Deep Glacial Sky Dye,253897,1310101,1840000,144,32,19.37995620185,0,4,3
Glacial Sky Dye,47655.75,450013,585495,78,51,10.589860737356,0,4,3
Pyre Dye,321038.6,1361004,1978876,328,30,23.588365647713,0,4,3
Cinders Dye,112879.45,400006,603397,87,24,28.219439208412,0,4,3
Fused Short Bow Skin,297997,2660001,3480000,127,9,11.202890525229,0,4,3
Super Short Bow Skin,18486.75,160007,209995,83,63,11.553713275044,0,4,3
Super Staff Skin,135670.4,250605,454444,1685,89,54.137148101594,0,4,3
Guild Ballista Blueprints,1780.3,7056,10398,699,259,25.231009070295,0,1,3
Exquisite Azurite Jewel,8764.1,59222,79986,337,102,14.798723447368,80,5,17
Mini Molten Firestorm,187651.15,870001,1244299,11569,46,21.569072909112,0,5,11
Infinite Molten Berserker Tonic,44910,380003,499900,51,24,11.818327750044,0,5,7
Mini Southsun Faren,115705.85,96606,249781,250,38,119.77087344471,0,2,11
Mini Southsun Kasmeer,56604,510004,666600,96,55,11.098736480498,0,2,11
Sclerite Axe Skin,161875.65,501113,779989,11,6,32.303223025545,0,4,3
Sclerite Focus Skin,374999.55,475001,1000003,12,8,78.947107479774,0,4,3
Sclerite Greatsword Skin,167296.15,640201,949999,1602,18,26.131816413908,0,4,3
Sclerite Hammer Skin,35562.85,340221,442101,41,17,10.452867400895,0,4,3
Sclerite Longbow Skin,164888.3,430108,699998,19,11,38.336487579864,0,4,3
Sclerite Pistol Skin,97197,540301,750000,34,9,17.989417010148,0,4,3
Sclerite Rifle Skin,155279.15,310501,547979,12,8,50.009227023423,0,4,3
Sclerite Torch Skin,515491.15,334506,999999,28,6,154.10520289621,0,4,3
Sclerite Warhorn Skin,246094.15,561403,949999,15,7,43.835560194726,0,4,3
Mini Reef Rider,953.95,7533,9987,20765,1307,12.663613434223,0,5,11
Jorbreaker,4203.1,12392,19526,3980,399,33.917850225952,0,5,16
Infinite Aetherized Tonic,460902.45,780008,1459897,58,8,59.08945164665,0,5,7
Dragon's Jade Kris Skin,63780,310218,440000,29,16,20.559735411872,0,4,3
Dragon's Jade Warhammer Skin,72370.5,310153,450030,22,21,23.333806218221,0,4,3
Dragon's Jade Cudgel Skin,90247.85,305001,465001,15,11,29.589362002092,0,4,3
Dragon's Jade Needler Skin,144546.05,280021,499493,19,18,51.619717806879,0,4,3
Dragon's Jade Lacerator Skin,71940.15,335207,478999,23,20,21.461410412074,0,4,3
Mini Holographic Risen Knight,713.1,7110,9206,2246,1460,10.029535864979,0,3,11
Recipe: Infinite Aetherized Tonic,86494.15,160003,289999,182,19,54.057830165684,0,5,3
Monocle,383248.85,1601500,2335001,1352,18,23.930618170465,80,5,0
Monocle,986497,1300001,2690000,33,19,75.884326242826,80,5,0
Recipe: Celestial Draconic Boots,11355.3,14141,29998,452,147,80.300544515947,0,5,3
Recipe: Celestial Draconic Coat,19206.6,40288,69996,347,101,47.673252581414,0,5,3
Recipe: Celestial Draconic Gauntlets,4753.35,20601,29831,606,241,23.073394495413,0,5,3
Recipe: Celestial Draconic Legs,5603.8,27534,38988,446,180,20.352291712065,0,5,3
Recipe: Celestial Exalted Coat,21108.2,165033,218992,225,51,12.790290426763,0,5,3
Recipe: Celestial Exalted Masque,52809.6,100100,179896,56,37,52.756843156843,0,5,3
Recipe: Celestial Exalted Pants,57588.65,120101,209049,46,26,47.950183595474,0,5,3
Recipe: Celestial Emblazoned Boots,3404.65,6036,11109,399,176,56.405732273028,0,5,3
Recipe: Celestial Emblazoned Gloves,4447.35,2853,8591,330,291,155.8832807571,0,5,3
Recipe: Celestial Emblazoned Pants,1703.15,6539,9699,600,225,26.046031503288,0,5,3
Recipe: Celestial Pearl Conch,1590.5,1000,3050,318,196,159.05,0,5,3
Recipe: Celestial Pearl Quarterstaff,5030.8,4307,10988,187,183,116.80520083585,0,5,3
Recipe: Celestial Pearl Trident,728.4,650,1624,510,214,112.06153846154,0,5,3
Evon Gnashblade Representation Button,10459.75,15051,30015,707,194,69.49538236662,0,4,7
Tiny Watchwork Box,1090.45,520,1897,1695,354,209.70192307692,0,1,4
Watchwork Box,1302.55,755,2423,2099,245,172.52317880795,0,1,4
Elegant Watchwork Box,697.3,914,1898,3309,212,76.29102844639,0,1,4
Intricate Watchwork Box,835.95,307,1347,4519,60,272.29641693811,0,1,4
Resplendent Watchwork Box,2093.45,1217,3897,1140,357,172.01725554643,0,1,4
Araneae Longbow Skin,73413,700000,909900,50,35,10.487571428571,0,4,3
Silly Scimitar Skin,249572,1110001,1599500,29,25,22.483943708159,0,4,3
Zodiac Axe Skin,699992.85,1170006,2200001,37,11,59.828141906965,0,4,3
Zodiac Dagger Skin,647729.3,1400002,2409098,53,12,46.266312476696,0,4,3
Zodiac Focus Skin,933443.3,1200053,2509998,66,6,77.783506228475,0,4,3
Zodiac Greatsword Skin,220897.3,1530099,2059998,62,13,14.436797880399,0,4,3
Zodiac Longbow Skin,694961.7,1710011,2829382,55,14,40.640773655842,0,4,3
Zodiac Scepter Skin,380994.3,1200002,1859998,46,8,31.749472084213,0,4,3
Zodiac Shield Skin,379490.9,1210002,1869994,76,28,31.362832458128,0,4,3
Zodiac Short Bow Skin,634982.45,1150013,2099997,35,6,55.215241045101,0,4,3
Zodiac Staff Skin,197492.05,1800000,2349993,45,17,10.971780555556,0,4,3
Lovestruck Anlace Skin,57881.1,452105,599986,100,79,12.802579046903,0,4,3
Lovestruck Scepter Skin,107481.9,360011,549994,418,27,29.855171091994,0,4,3
Lovestruck Short Bow Skin,64679.15,350101,487979,63,21,18.474425951368,0,4,3
Lovestruck Staff Skin,43913.45,361600,477077,93,81,12.14420630531,0,4,3
Lovestruck Sword Skin,66403.75,400206,548955,252,55,16.592392417905,0,4,3
Lovestruck Flame Skin,144695.65,410003,652589,189,22,35.291363721729,0,4,3
Lovestruck Call Skin,40644.15,380103,494999,52,12,10.69293060039,0,4,3
Minor Sigil of Bursting,2442.65,5111,8889,192,59,47.792017217766,0,3,17
Major Sigil of Bursting,28661.5,17823,54690,144,20,160.81187229984,39,4,17
Minor Sigil of Renewal,3487,6286,11500,358,90,55.472478523703,0,3,17
Major Sigil of Renewal,4326.15,7571,13999,134,30,57.141064588562,39,4,17
Major Sigil of Malice,3386.75,7555,12875,129,55,44.827928524156,39,4,17
Major Rune of Exuberance,3253.15,5244,9999,234,52,62.035659801678,60,4,17
Major Rune of Tormenting,3781.3,4528,9778,267,43,83.509275618375,60,4,17
Major Rune of Perplexity,9900.25,7085,19985,300,49,139.73535638673,60,4,17
King's Remembrance,2776.3,11143,16378,131,97,24.915193394956,80,5,18
Poyaqui's Noggin,3335.85,10756,16581,293,117,31.013852733358,80,5,18
Rockweed Spire,1493.9,11147,14874,329,317,13.401812146766,80,5,18
Cutthroat Caller,1501.4,11403,15184,156,133,13.166710514777,80,5,18
Lord Taeres's Shadow,28161.3,175750,239898,200,115,16.023499288762,80,5,18
